Simulation_Run,Gen,Cand,Type,Value,Fit,deprioritized,E_rate_mean,E_rate_fitness,stdev,stdev_fitness,kurtosis,kurtosis_fitness,skewness,skew_fitness,fitness,E_ISI_mean,E_ISI_fitness,I_rate_mean,I_rate_fitness,I_ISI_mean,I_ISI_fitness,avg_IBI,Stdev,Skew,Kurtosis,mean,skew
240808_Run1_testing,gen_1,222,baseline_fit,77.50509990555288,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,181,baseline_fit,892.4249208914401,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,330,baseline_fit,1347.2440915688248,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,152,baseline_fit,106.8546596951498,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,121,baseline_fit,4563.548586386846,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,148,baseline_fit,190.4947346532151,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,505,baseline_fit,917.1849660416007,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,76,baseline_fit,1356.521499408936,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,153,baseline_fit,2477.010237028448,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,28,baseline_fit,1266.069943657378,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,212,baseline_fit,148.6963450549518,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,103,baseline_fit,709.3067777921956,884.7866892482909,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,184,baseline_fit,348.1756764592973,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,240,baseline_fit,1372.7304856778173,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,299,baseline_fit,84.20565710738128,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,60,baseline_fit,1107.5735287774964,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,254,baseline_fit,4535.003485213742,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,334,baseline_fit,1483.3580718363464,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,57,baseline_fit,1188.5729834498472,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,168,baseline_fit,250.8352460893653,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,191,baseline_fit,1443.3934890278924,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,423,baseline_fit,624.5297192065641,745.1690879779692,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,56,baseline_fit,918.740801729955,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,138,baseline_fit,484.18624455474134,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,280,baseline_fit,1285.1799512420846,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,308,baseline_fit,1682.9221690035972,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,214,baseline_fit,471.95587662986645,448.35968449354266,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,434,baseline_fit,9522.604982186827,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,310,baseline_fit,1426.3975215256446,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,186,baseline_fit,2855.213657701796,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,349,baseline_fit,620.5512778451085,738.2034401678371,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,146,baseline_fit,1454.1118884434118,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,426,baseline_fit,746.2245124056518,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,285,baseline_fit,2083.4404989036184,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,275,baseline_fit,1434.2343024293446,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,467,baseline_fit,3165.738765901978,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,403,baseline_fit,1753.1048692108386,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,362,baseline_fit,879.660821907719,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,341,baseline_fit,1410.100464881428,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,37,baseline_fit,2036.725483490407,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,202,baseline_fit,1352.6098185597668,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,318,baseline_fit,915.4044164446423,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,406,baseline_fit,777.3841628707002,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,253,baseline_fit,1846.4874677279859,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,480,baseline_fit,1518.0435538175536,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,511,baseline_fit,1045.708545419454,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,33,baseline_fit,40.96815869133782,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,75,baseline_fit,1090.671671478667,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,115,baseline_fit,1030.7111618278097,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,424,baseline_fit,138.20169784568927,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,487,baseline_fit,806.2607206391452,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,67,baseline_fit,2.118272969630024,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,116,baseline_fit,1920.7093510736472,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,492,baseline_fit,1076.75067875529,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,474,baseline_fit,1468.2826738266003,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,238,baseline_fit,2664.4300150006547,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,59,baseline_fit,798.4824050346916,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,281,baseline_fit,2107.483178890614,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,469,baseline_fit,1726.120896624853,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,206,baseline_fit,2172.6075466672237,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,51,baseline_fit,1459.6786348365854,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,393,baseline_fit,2042.380104671573,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,386,baseline_fit,791.6021774173128,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,370,baseline_fit,647.3996529547569,784.4709121138291,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,106,baseline_fit,1846.3871267723696,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,390,baseline_fit,1600.332254079269,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,50,baseline_fit,521.6579594927724,552.0526212408839,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,431,baseline_fit,670.1088544368727,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,255,baseline_fit,815.910549229038,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,113,baseline_fit,1328.3716485759091,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,129,baseline_fit,87.19808607492804,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,72,baseline_fit,458.3240266905219,418.6429928534264,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,150,baseline_fit,658.6174623711831,803.2958823142443,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,134,baseline_fit,4433.305413126251,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,199,baseline_fit,5248.775281000284,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,401,baseline_fit,1105.0645511665966,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,135,baseline_fit,1141.025453836283,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,428,baseline_fit,406.5858776573364,300.5807947242558,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,269,baseline_fit,1488.572145325163,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,279,baseline_fit,3922.850264410798,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,20,baseline_fit,1807.3480970974626,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,305,baseline_fit,2538.629458542486,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,125,baseline_fit,706.3561601924974,880.1991499170215,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,510,baseline_fit,107.90131275012696,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,412,baseline_fit,876.5153902760876,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,250,baseline_fit,375.38704046463164,225.165832380398,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,140,baseline_fit,2414.4697429594576,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,408,baseline_fit,1015.3248659734567,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,286,baseline_fit,5377.234193979455,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,361,baseline_fit,1093.1833114047517,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,198,baseline_fit,30.64112432034434,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,77,baseline_fit,1060.8258925930465,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,398,baseline_fit,2144.830528402261,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,144,baseline_fit,2708.0571356317205,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,45,baseline_fit,906.5015019809615,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,249,baseline_fit,3458.45534281181,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,217,baseline_fit,702.8948222262253,874.7934756499511,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,83,baseline_fit,5.533574779954556,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,175,baseline_fit,3052.6695865262536,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,162,baseline_fit,264.91434419246565,69.39965574210127,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,246,baseline_fit,4305.243608124638,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,208,baseline_fit,954.348180097028,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,441,baseline_fit,373.77014933690464,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,65,baseline_fit,5849.454295873881,1000.0,True,,,,,,,,,,,,,,,,,,,,,
